早	15700000
日	71200000
旦	1640000
旧	27500000
无	36300000
青芥辣	83700
既	4150000
海湾	651000
旸	306000
旴	49200
时	34300000
招牌纸	648000
旅	21900000
旁	2060000
假面具	42000
一旦	3930000
business	244000000
举动	1180000
取款机	348000
至	24300000
臬	165000
自	29800000
位置	31000000
臧	544000
封皮	281000
一族	11100000
依然	2640000
臆	490000
朴实	803000
韪	24
磁性	29
韧	30
駻	29
音	28
人品	26
start	52400000
low	45200000
stars	21
再一次	16
运	27
连	28
迟	27
还	19
这	21
迅	18
简略	27
不赖	23
迷	18
会计	29
迳	28
棒子	25
再见	21
不带	28
迹	26
自己	16
迨	28
迩	27
堪	29
堨	27
较著	23
reliability	9370000
堵	26
堲	27
低廉	28
堙	29
you	68100000
眸	27
眼	23
重要	22
较真	29
计算机	19
控制	28
说不定	28
多半	30
building	27
眛	24
真	30
眑	22
中国	28
竖式	30
领袖	23
眇	25
最后期限	20
deadline	18800000
孑然	29
麦金塔电脑	19
高迈	30
吝啬	25
涂饰	25
名不见经传	27
空间	14
腔子	24
山寨货	28
规划	30
爽亮	23
空落落	29
僤	29
宽爽	1
正式	10
歌手	12
僻	29
老是	28
理想	25
独有	27
尺寸	20
壮阔	28
神人	14
精魂	19
没有意思	17
景致	29
盛大	25
strong	23
确实	28
arena	23700000
势头	28
ahead	25300000
amount	23
因	20
family	90400000
造型	29
篮子	29
卓越	28
要么	22
相公	26
冷寂	30
要略	30
终	2180000
姿容	28
库存	30
smurf	894000
history	45500000
不易	26
大权	30
娘娘	23
渊	27
给	24
大条	27
和蔼	24
集体	28
戏仿	25
温	26
渨	27
不是	3
渠	24
宝货	29
惊慌	28
介质访问控制	25
象牙	27
蜜	22
蜗	23
dream	26000000
宝贝	29
说话	29
鲜	30
help	42800000
数	27
鲒	20
soon	33400000
须要	28
hell	20
无物	27
婴幼儿	17
故	19
方便	29
敃	20
敏	13
睡乡	30
高兴	27
food	24000000
招数	28
市场	30
客气	27
领导者	21
甡	27
光是	21
event	34200000
此际	29
礼拜六	28
甫	19
绮	28
艺术	28
霍然	30
继	30
reason	14
base	26
绿	27
演说	10
地区性	26
旋转运动	22
好命	27
由	28
组	23
戏剧	28
绚	30
绝	27
结	23
苹果	157000
merry	23
标志	29
德	25
徽	26
miss	25
徐	13
徒	21
难度	29
得	25
泡影	18
往	20
征	27
station	30
径	19
嵄	25
很	18
律	25
banana	21
大圣	30
女同胞	23
取向	26
大地	25
房室	21
蝓	29
神话	14
juicy	16
牢狱	21
lie	21
业已	30
面孔	30
中饭	29
真珠	21
粉色	28
名次	1020000
续增	8
厅堂	30
生	17200000
简单	24
群组	25
杂音	23
搏杀	30
家居	30
justice	14400000
convinced	25
桓桓	24
pretty	28
从未	25
circle	27
king	26900000
人情	24
兵戈	24
口实	27
中心点	29
禁令	28
某事	25
靶	24
颠沛	27
莘	27
瞎	20
瞏	26
瞍	21
靡	25
面	14400000
某些	1430000
close	52500000
酒廊	336000
静	13400000
非	15100000
安全	13800000
涂径	283000
某人	677000
旅社	520000
助益	326000
missing	16400000
京	14900000
首脑	1170000
豁	541000
边际	260000
狂怒	1940000
豪	6430000
豫	1000000
鼎鼎	197000
观念	686000
仅仅	8270000
大狱	739000
盈利	1040000
whatever	14600000
后盾	1150000
约言	45700
有些	2200000
怵惧	33800
澔	139000
重器	254000
empty	26200000
自来	17700000
螺	979000
else	379000000
王后	586000
耐	2720000
照直	42100
场所	2140000
惊惧	410000
姑娘	2140000
while	102000000
转送	3540000
警方	1470000
年历	2520000
模样	1140000
颇为	1510000
ready	90400000
一块	4060000
嗣后	555000
朝廷	1760000
便宜	3190000
允宜	456000
grand	70200000
佱	45900
佳	13000000
偌	296000
佼	201000
假	3740000
彪休	137000
佥	143000
统御	371000
市场营销	189000
大多	2030000
大大	2520000
体	28700000
何	28900000
伤口	1610000
大夫	879000
潦倒	228000
但	21900000
位	31500000
低	26400000
偶	1670000
傲自	1220000
压根	911000
自动付款机	512000
love	141000000
犯罪者	3080000
informal	17100000
零售店	111000
只怕	740000
形质	904000
向上	14800000
向下	1420000
game	188000000
便是	7470000
所在	9270000
宁愿	926000
票	15800000
祯	415000
新闻	27000000
老爷	1430000
阴曹	569000
老爸	1130000
老爹	702000
海岛	1230000
栈房	32300
祇	623000
当今	17900000
油料	749000
奶酪	641000
黯然	530000
样板	1810000
迪士尼乐园	12100
花生	1490000
日子	2380000
钻石	1770000
晚间	1970000
step	68800000
被卧	1250000
指导员	2110000
狂	5140000
着装	2830000
angry	27000000
silence	21600000
房舍	272000
垫子	369000
within	456000000
形容	1590000
波澜老成	31900
队伍	421000
消息	15500000
脸蛋	551000
红日	15000000
小范围	18600
酒肆	168000
历史	1580000
目录	1250000
临界	495000
曼	2510000
猖披	1250
替	2550000
曲	28900000
更	68900000
曷	170000
区别	3580000
此地	1210000
曙	1250000
宝宝	22900000
曜	1260000
制造厂	901000
怪诞不经	42300
句子	1060000
阴司	596000
曲面	1580000
风致	1980000
蓝精灵	37100
漏洞	1400000
神灵	2200000
忿懑	31300
灵妙	539000
丢失	820000
簿子	65000
铺	2340000
瘁	137000
铳	301000
和风	469000
瘈	41700
银	10200000
瘗	82200
折扣	2530000
瘢	119000
瘨	327000
资料	822000
海峡	1880000
铁	4970000
特出	204000
巨蛋	1160000
性命	1040000
wave	29600000
眼看	1180000
帅气	1150000
河流	805000
眼眸	478000
翘曲	387000
食物	4140000
冲劲	634000
动机	972000
蜗牛	129000
道行	481000
强	18000000
弹	3530000
队部	2790000
弱	9290000
夫子	429000
soul	55500000
计划	915000
弫	38600
周边	3610000
煞是	175000
弥	1360000
禁制令	94200
弘	2160000
严竣	104000
弗	1980000
式	30300000
异	2390000
产生	5300000
夫人	2280000
缺口	898000
饭碗	682000
wig	3720000
第一次	7590000
可是	3140000
多数	32400000
在地	29100000
等	63300000
不可置信	56700
cloud	31500000
八卦	2360000
数目	22200000
黢	53600
有力	3510000
域	8350000
蹊径	45500
正常	15000000
俩	1820000
俣	933000
信	26300000
俦	146000
城	23500000
外头	3230000
埌	422000
二重	2270000
较比	2760000
俞	1560000
埶	67000
俓	71200
小娃娃	48300
俊	2660000
熟络	622000
促	2470000
悉数	502000
正色	189000
声响	1550000
万万	899000
wonderful	44900000
生意	2300000
终极	799000
绮年	543000
fare	22800000
pink	65700000
蛋糕	2300000
farm	46100000
一连	16600000
现今	1910000
女士	2810000
迅即	190000
哪个	11200000
土木	2100000
童子	1080000
腻人	827000
including	183000000
人才	16100000
地面	2380000
一半	2000000
热量	3140000
病人	2020000
隽	444000
挠头	275000
鱼	6020000
遗嘱	57600
门岗	684000
正儿八经	33200
末篇	1360000
师父	1220000
权能	201000
漫	2260000
香吻	996000
special	421000000
名儿	4310000
漂	1380000
惘	190000
法术	2390000
饮料	460000
外面	1850000
清凉	1080000
强攻	1350000
母犬	2310000
情	18000000
世间	1930000
powerful	36600000
材料	23600000
bitch	18700000
伙计	264000
成功	27100000
䜣	27200
快乐幸福	1120000
官称	2230000
final	112000000
阿堵物	6200
晓	2600000
晑	54000
晖	792000
晚	4470000
支持	29100000
晞	436000
outline	19200000
晢	386000
地儿	3510000
晦	378000
晨	2400000
普	11000000
景	12600000
晰	419000
好歹	574000
肯定	2760000
关键	2380000
全无	22100000
need	763000000
逆旅	113000
本处	17900000
able	71900000
成就	3910000
卑劣	1440000
称	16200000
眉清目秀	144000
palace	22800000
积	2220000
迟慢	349000
科	26200000
仿如	1340000
秘	12100000
玻璃	2810000
秀	15200000
种	20700000
秋	25300000
当年	28400000
庵	2010000
anyway	21100000
直白	2620000
度	27100000
座	15800000
庠	197000
某物	2430000
庙	1800000
庚	845000
应	16900000
底	11500000
颖悟	125000
店	53200000
庐	434000
庇	1030000
子粒	87000
刀口	280000
需要	28100000
智能	13100000
名义	3200000
基址	135000
贡物	480000
音频	797000
she	82200000
wish	448000000
好好	2420000
瞽	123000
诸事	722000
各个	17500000
宏大	747000
徐徐	599000
方寸	395000
主张	11600000
written	64400000
刑罚	739000
卓著	505000
票券	1790000
key	83200000
police	50900000
少数	5400000
作风	2780000
衬垫	264000
扎	2060000
头子	321000
小姐	2740000
法儿	2670000
slowly	22700000
层次	5140000
舞台	13500000
嘻嘻	505000
足够	948000
初级	2210000
做不到	19200000
片子	716000
迳直	388
星辰	1300000
恐怕	2180000
迷路	1490000
皎	319000
滚动	788000
皆	10600000
皂	766000
surface	37900000
皁	97700
皞	115000
明星	13900000
贼亮	48100
当真	833000
皘	215000
皓	1050000
皮	14100000
星期六	2730000
皫	33100
皦	44900
皤	113000
campus	49100000
凡是	1640000
担子	392000
party	83000000
赤	15000000
黐线	41500
赯	59400
赩	197000
百分之百	682000
走	16900000
臭货	500000
资	4250000
二奶	1810000
well	125000000
筋骨	884000
赖	1670000
既是	1520000
一枝独秀	340000
徽章	1430000
零件	1530000
梴	31400
珍珠	1740000
数据	2500000
梦	21900000
skill	29800000
通俗	900000
饭菜	1690000
招待会	2080000
盖子	555000
有人	31100000
整肃	218000
慈爱	402000
异步传输模式	677000
就是	17000000
本领	4260000
蒙	2720000
lost	76000000
candy	32700000
怎么着	1900000
批量	1420000
火辣辣	361000
活路	968000
书面	3410000
评鉴	324000
home	1910000000
周期	17500000
头领	1710000
午夜	967000
油脂	1350000
小二	477000
活跃	800000
论文	2260000
阿妈	1280000
坚	1290000
乭	1020000
均	16600000
书	18000000
也	27900000
时式	11500000
乐	28200000
乌	2170000
乎	1660000
坦	1670000
义	3740000
之	39300000
暗影	688000
乃	8130000
单个	18100000
渊源	613000
简要	4110000
城镇	1810000
museum	41300000
单一	22500000
accountant	4040000
伶俜	37000
哪怕	1550000
确	1980000
硬	2970000
gain	30200000
气态	649000
校园	1740000
he	101000000
益处	565000
硕	1730000
这阵儿	75500
去逝	39900
limit	28300000
项目	1320000
脸色	1740000
础	415000
marketplace	21900000
路费	399000
universal	53500000
影	19900000
大客车	5780000
体面	5520000
领导	427000
过错	8750000
friends	79800000
酬宾	91800
产制	1820000
证件	3820000
地点	9890000
江流	2040000
专用	3950000
captain	29100000
内敛	294000
妖怪	2700000
演出	13700000
sorry	450000000
卑下	434000
出色	1750000
集贸	391000
走道	585000
童儿	1370000
年代	14900000
look	127000000
合理性	2580000
热络	886000
有道	265000
不然	1550000
各人	1680000
书札	256000
heading	16100000
沉静	413000
助力	1940000
败兴	577000
岁月	9760000
even	90600000
上半晌	1830
管他呢	2770000
new	1220000000
ever	102000000
never	114000000
有理	390000
某	14900000
active	70500000
柢	123000
柬	497000
马尔谷	6410
欣喜	871000
洋洋得意	383000
无论何事	7370
地府	352000
墙壁	452000
集团	15900000
悠长	447000
焞	89700
手段	7220000
焃	31300
假道	62000
焉	708000
然	2350000
第一	17300000
谈话	3580000
calm	15300000
空泛	122000
焮	75600
路	30400000
跬	182000
名手	1380000
瘦骨棱棱	23800
warm	29900000
盘程	989000
甜心	939000
room	80800000
门	16400000
跞	56400
跟	15600000
间	13400000
闳	212000
root	38600000
机长	496000
默示	317000
honey	25100000
长生果	139000
打紧	1740000
自身	16900000
心机	3720000
范围	994000
amazing	85900000
人们	14400000
质朴	606000
技巧	11900000
帅	2310000
市	57200000
币	3300000
师	17400000
帛	444000
带	16000000
帮	9840000
讲课	1680000
完善	4280000
goodbye	25300000
崭	197000
常	19600000
逸尘	71700
了当	15800000
阿堵	11400
语词	2220000
失意	987000
before	271000000
情人	5750000
better	88000000
小丘	1850000
头儿脑儿	910
回	60600000
中弹	917000
therapy	24600000
剪影	628000
铺子	371000
囿	426000
国	39400000
去向不明	43900
固	2480000
困	3350000
弹力	592000
高雅	846000
团	21500000
luck	365000000
私密	1820000
汉子	1380000
了局	121000
dawn	28000000
歌子	372000
人格	1700000
无可	40900
定当	7140
生怕	551000
顺位	17100
struggle	18500000
活命	295000
擂台	853000
马路	1340000
诈语	373000
老总	6500000
阴魂	334000
蔑	253000
由头	3390000
除开	2790000
偬	70000
活性	1800000
气象	1210000
matter	40500000
silly	15000000
余	11300000
热诚	1710000
奇迹	1750000
样	9270000
仅	15600000
栱	67900
仃	136000
什	6440000
从	26700000
格	22200000
modern	75900000
mind	71100000
介	2900000
仉	119000
他	51700000
仗	733000
基底	909000
seed	23200000
校	20100000
机缘	754000
栔	64500
栗	2130000
以	28700000
树	4110000
代	29800000
仡	99500
仪	2830000
价	15600000
标	6900000
展览会	1720000
任	13200000
彰彰	51200
栊	81200
真格	370000
自营商	1400000
自在	1630000
域外	550000
dog	62000000
地基	385000
内外	24900000
consumer	43300000
幸福	13500000
磁	1560000
hunger	19000000
磈	39500
终期	1320000
ending	49600000
磐	665000
独一	2700000
名士	623000
安宁	2640000
northeast	14500000
转圈	2170000
骙	40900
骚	1170000
骛	124000
田野	1080000
骀	125000
骁	749000
骄	492000
地带	1430000
杅	62600
权	15400000
也许	1890000
杯	18300000
bar	77800000
填充	741000
来	32400000
杠	1080000
bay	53900000
板	21800000
bad	73100000
读数	11800000
ban	30200000
目标	1120000
杲	252000
杰	6510000
reference	59200000
亲吻	878000
轮回	940000
股份	13400000
层面	2420000
田间	1920000
卓然	45900
面皮	442000
架势	430000
双倍	2100000
安全性	17600000
哪一个	1460000
快感	1890000
讨论区	2020000
口音	594000
身躯	302000
高速公路	778000
裨补	42800
干酪	173000
发动机	424000
刑事	2840000
雄健	175000
lovely	32200000
怪物	2190000
官衔	235000
sunshine	23800000
一半天	4830
热土	1750000
雄浑	315000
慈悲	1140000
拘留所	43300
线路	2510000
商务	2150000
律动	472000
balance	357000000
赢家	2610000
发烧友	140000
sushi	10500000
it	1370000000
节庆	2040000
in	2050000000
聚落	1150000
步骤	258000
id	430000000
法子	1600000
if	539000000
法学	14900000
朝代	411000
基业	314000
特殊	16800000
晚饭	879000
陈词	4020000
危急	713000
危性	1160000
市面	1210000
butter	23100000
大丽花	34000
多多	1750000
日历	2320000
left	449000000
just	170000000
sentence	18500000
机密	2580000
信誉	1910000
yes	73200000
住舍	813000
心志	301000
妞	1080000
病号	6370000
无偿	1190000
丫头	337000
女孩	7300000
际会	1490000
shoulder	33400000
指望	1260000
行为	7780000
女子	28300000
我方	778000
问题	2140000
dean	28100000
着呢	3370000
神	28600000
熊	12900000
熏	612000
熀	518000
圆形	1030000
甚至	3980000
熹	588000
容貌	1220000
画作	2660000
浅近	60300
派势	745000
源头	995000
镜	2660000
镐	461000
画面	2390000
镪	116000
不过	28500000
美好	2430000
集市	998000
长	25100000
报谦	394000
贴心	2360000
事关	2810000
down	110000000
lies	27900000
云烟	363000
梦幻	921000
功夫	2040000
飘逸	505000
均匀	1210000
editor	55100000
稳固	925000
some	190000000
配称	1830000
宅院	282000
惊讶	95300
一切事物	1140000
尽自	2610000
一概	2260000
单单	19100000
shit	22200000
刚好	3490000
感伤	1770000
笼	979000
样子	2060000
噤	151000
噪	747000
轮次	2210000
世界	49400000
脸皮	998000
园林	1410000
这阵子	30100
前儿	4650000
心眼大	666000
噗	1410000
茶杯	455000
skin	42100000
孺人	13700
均一	2660000
finally	38900000
强大	19400000
老大爷	313000
时分	17700000
残杀者	55900
继而	1810000
die	81600000
bright	34100000
到了	29800000
只是	18200000
时刻	2110000
round	74700000
气愤	187000
怡悦	89000
薖	36000
接着	3050000
礼拜五	415000
浪头	115000
全体	18500000
别的	19800000
这天	29400
boy	77700000
完美	10500000
实在	2180000
boa	16700000
是否	14900000
聪慧	294000
everybody	27600000
惟一	416000
面目	818000
白色	5120000
妥当	659000
先前	1860000
笃病	144000
独自	1930000
隐秘	586000
信条	1210000
厢式车	49600
天赋	1110000
天资	323000
桃源	731000
迅速	7440000
crazy	76600000
落寞	591000
初次	1010000
筐	512000
策	2490000
急遽	3450000
金融	20900000
豪杰	1580000
筹	1840000
签	3240000
筲	116000
时讯	2410000
阿物儿	876000
may	465000000
惛	154000
惝	63400
惟	1260000
mac	75400000
mad	32200000
惆	146000
man	106000000
涵意	861000
个性	21500000
惸	82900
maybe	40500000
创建者	17800000
惠	5320000
basket	25500000
talk	83300000
cute	44200000
怀乡	469000
及其	3150000
椅子	2260000
group	65300000
周到	1660000
小手小脚	6450
历史学	46200
重力	1520000
晶亮	858000
finance	40100000
killer	31200000
经常	2970000
lunch	29800000
烂	1700000
鋆	179000
rock	80800000
走运	1770000
标兵	483000
girl	92100000
山丘	693000
canada	256000000
living	71200000
stitch	12800000
应当	3140000
因由	169000
monster	46200000
崟	495000
工作室	932000
回转	510000
像片	150000
california	96300000
崇	1870000
勾人	1770000
崋	119000
黄油	2270000
精神	15100000
language	666000000
waiter	2310000
这里	28900000
书牍	73800
thing	70700000
货车	3350000
精神学	3810000
窃听器	69300
first	499000000
cheese	23700000
前来	19400000
long	170000000
carry	34900000
清雅	471000
途径	281000
而后	16200000
响声	1560000
anyone	62200000
年少	1060000
eyes	65300000
主人	4090000
前冠	2780000
翘硬	307000
大家	20000000
佳节	1380000
音韵	527000
职位	29
16	43500000
嗛	27
嗟	20
嗓	22
前面	15
内涵	27
手腕	24
行业	30
派别	25
其他	25
channel	33600000
normal	24
一世	22
魄力	24
一下	20
男生	21
日常	25
良善	27
悦色	29
团队	29
shop	28
shot	22
水灵	28
show	20
险恶	27
舂	29
舆	29
今天	20
treasure	24
enough	29
今夜	6
隽楚	-1
black	28700000
enthusiasm	19
礼拜三	27
生活	27
般	20
果酱	29
儿子	29
分数	24
上帝	19
绝伦	23
然后	19
偶然性	24
婚典	28
尽皆	24
morning	27900000
有一次	27
shangri-la	1390000
被窝	28
calendar	24100000
精彩	9230000
明天	7
satisfying	25
也就是说	16
label	17700000
behind	26
reading	24
行事历	30
办公室	29
椅	22
尺码	28
下面	21
圆圈	19
椒	25
粲	29
拷贝	29
措施	23
椠	28
椓	24
差异	22
节日	22
我国	25
年表	23
鮨	23
激愤	19
普世	25
筋疲力尽	28
鹿死谁手	25
篮	27
曾	11
蒙皮	19
mark	29000000
篹	28
恞	23
恐	19
身为	28
恍	29
恁	20
sound	28
何处	25
尾声	16
恰	27
恩	21
息	25
恬	24
左边	28
恢	27
萌芽	28
英雄	28
有可能	28
欢畅	27
everyday	25
doctor	22300000
太过	26
speech	20
寂	19
寁	18
oil	16
密	9080000
学堂	29
商品	29
running	27
寔	29
对头	25
寙	29
totally	26
活着	22
寡	30
寥	29
寮	27
师尊	27
大半	24
对外	30
寿	24
parody	8
money	25000000
一定	14
堂堂	17
俊俏	25
媒体访问控制	26
鹜	29
贱卖	26
演示	24
一家	1530000
刚强	24
圣迹	26
散失	27
在前	26
岛	29
亲密	28
岁	22
犯人	14
disappointed	24
吵闹声	24
典雅	27
欢乐	20
提示	28
轮缘	24
节律	13
音乐	24
市井	22
掩护	21
辅以	24
去路	23
critical	24
despicable	27
流派	21
处方	19
可能	12
倜傥	25
island	29
誓约	24
meaning	20
快餐部	5
了不起	27
沉重	27
road	28
排头兵	-1
可心	25
何时	30
严实	28
结尾	19
蒙蒙亮	26
一些	27
恼怒	21
老天爷	7
饔	30
密而不宣	21
一行	27
叶子	23
礼品	30
指导者	29
affection	17
炯	19
架子	29
炫	29
deep	24800000
炳	-1
film	28300000
点	26
again	40400000
炁	21
field	28600000
炜	30
炘	26
活便	15
important	27
警	18
不加	24
只身	20
鉴	29
内心	27
篷车	28
譈	24
founder	25
过人	27
档案	26
特定	27
夜枭	27
汗衫	24
野生	28
恺	27
沉稳	19
fall	26
difference	13800000
影片	11
只不过	28
讲习会	29
场面	27
公告	29
纸质	28
步子	26
概念	27
学园	30
透过	26
玩意	669000
自动提款机	30
景色	24
tribute	18
个头	29
啪	25
石头	24
车钱	24
啲	16
活该	28
商	29
加利福尼亚州	14
瘪	26
疙瘩	30
eye	23
地方性	28
two	28700000
认真	26
国外	26
diamond	11100000
每天	18
奶油	25
大只	24
入球	24
头脑	27
子	27
town	28600000
孤	13
none	21
学	29
实际	29
笔录	25
dew	28
涵义	12
孰	29
孳	26
要得	25
铄	30
孻	16
报告	28
share	29
关怀	25
事由	27
商业	25
芊	22
云头	27
花	29
芦	27
芭	23
音响	27
芮	18
该当	28
来历	20
酥油	19
稳贴	24
食品	27
时间	25
超群	26
尚且	23
鸭子	25
pleasure	18
生日	1960000
成文	26
争战	19
事物	23
别扭	26
既往	30
结余	28
梦想	20
pad	11500000
止境	27
看法	27
someone	29
铺户	29
并且	29
明亮	28
耕作	24
归宿	23
困难	29
复杂	18
everyone	26
明显	28
时代	22
house	30
利益	26
hard	19
现实	29
idea	24
穆	26
flower	12500000
有时候	29
空	24
酒吧	23
全国性	22
市立	13
鬄	30
秀丽	29
感觉	28
尾子	28
治疗法	10
disneyland	1950000
不对	28
懆	25
beginning	25
规率	25
创立者	16
懰	24
贱格	28
懠	24
尖新	22
基准	28
人物	15
垂直	22
道理	22
猊	25
吉利	29
察	26
贵方	25
科学	28
park	27
美国	29
part	22
jump	28600000
婚礼	24
病患	28
想法	30
可爱	23
疯癫	30
性爱	22
作业	29
早饭	13
mountain	29
销路	30
一定要	11
艰辛	26
骗术	29
不错	27
作为	26
最终	29
serene	29
尝	23
尚	28
尘	29
门口	29
尔	26
少	18
most	22
将	28
对	25
鬼话	21
等第	28
就	24
尤	16
导向	24
严肃	26
summer	26
希奇古怪	29
寮房	28
泰半	27
神智	23
轻巧	28
熠熠	25
热忱	30
穷尽	12
哿	28
隐密	19
courage	22
拔高	30
哪	19
哗	28
热心	25
盘川	2
品	29
哀	17
响	25
诀	27
词	30
骄矜	26
lion	18
壁助	18
楼层	27
诞	27
话	25
钱币	28
声调	30
综合征	23
该	29
藐藐	24
语	23
堂皇	29
诩	26
诳	26
课	28
诺	29
诸	26
头半天	24
老成	29
贩子	30
平坦	30
魔力	722000
旅行	27
foreign	26
蜂蜜	27
认可	29
单词	28
生气	26
point	27500000
simple	28
茕	24
尖峰	26
门扇	27
肩	17
目盲	26
腔调	15
新潮	26
secret	24
一样	24
meeting	28
光光	25
实况	29
gay	15
正面	27
gas	17800000
gap	11900000
夙夜	10
面庞	23
中辣	19
bill	22
身手	25
上天	25
服装	30
谎言	25
紑	30
银子	28
静默	24
素	22
累	17
部分	23
展览	30
原地	24
development	30
平伏	27
以及	27
yesterday	15300000
旅店	26
帅呆了	28
moment	25
task	13800000
模	23
spent	23
游星	27
风机	27
站	28
生猛	13
可以	19
伤感	26
风险	28
竖	30
空格	23
表露	23
cut	22
都市	27
cup	15
娇滴滴	23
孑孑	29
source	22
白日	29
端	26
章	26
竣	25
慢	14
颎	24
big	29700000
慬	26
颇	25
颙	23
颛	23
颜	28
慱	29
bit	28
颖	22
外来	28
颢	28
慈	22
慑	30
得要	25
艺	30
阳光	30
厂家	30
absolutely	26
back	18
创立人	16
佐贰	-1
mirror	22
明珠	25
mine	21
根本	16
今朝	18
心头	25
patient	14700000
妩媚	20
黑影	21
嫙	19
意志	21
嫭	28
功课	30
岩	29
号子	26
嫽	21
意念	23
汇金	27
公道	20
肢体	23
假如	15
瞬间	13
硬是	4
份额	26
祈望	22
便当	26
厥	26
厪	27
造物主	22
午饭	24
消费者	27
厂	30
厅	28
历	28
详和	2
乐子	25
黄金	29
planet	18
原始	15
厚	27
念头	30
及	27
年月	26
原	24
亮闪闪	1
话语	25
遐终	22
残忍	26
秉性	29
龌龊	23
利好	29
饽饽	29
工夫	27
魂灵	21
implied	21
神迹	26
强硬	29
职务	29
衙	30
衔	20
街	24
旅程	26
法则	17
peanut	21
衹	25
queen	12
庶几	20
荒诞无稽	23
补益	26
男的	22
基	27
栅门	29
现	25
这个	29
蛱蝶	27
声音	24
聚会	29
屋子	28
玭	28
玆	27
玄	25
共通	24
王	28
玈	26
逸群	26
body	26
标高	29
事业	30
灵利	29
水准	29
鍉	29
婚事	25
种实	22
明早	26
年轻	29
明日	19
control	29
经销商	29
假的	15
欢心	23
公车	29
gateway	26
女生	24
tax	15400000
假而	22
殆	26
殊	21
动物	28
银根	24
obvious	21
绝然	26
reserved	21
着然	26
都会	26
native	14100000
续续	29
心胆	27
货币	29
加值型网路	25
stock	21800000
多工	28
命	23
挞	27
味	24
寺庙	28
周	24
员	29
亚美利加洲	3
无非	23
furious	16
茶房	26
呇	27
若然	22
顶目	26
鲜明	26
贫气	25
世外桃源	29
那时	24
criminal	23
没劲	23
言语	29
dad	23
时候	17
婕	21
婚	29
T恤	30
day	28
伟岸	28
february	38400000
婵	29
婴	30
婺	30
婽	22
盘缠	28
脉脉	28
条例	29
类型	24
丹青	24
倾向	25
风貌	30
深情款款	23
事理	26
mate	27
土人	18
场景	30
浅显	27
lecture	27
red	29
莞	27
盲目	20
急剧	24
季节	25
妍丽	25
医生	30
是	26
纸张	24
有心	22
式样	27
stone	23
典型	30
大腕	29
联袂	24
家庭	28
较略	23
融融	29
礼物	21
长途车	24
nobody	14
索性	22
旅舍	22
平衡	27
矫矫	30
开始	27
伉	30
lover	16
职级	30
略	23
番	22
糟糕	29
伤悲	20
友人	26
执事	26
商栈	25
用户	29
畈	27
gravity	21
商标	28
嗓音	23
面儿	27
果决	27
各自	25
丝竹	26
两样	14
韵律	20
頀	28
以后	27
自家	22
仍然	23
风情	25
管取	28
招	25
skinny	21
是故	19
扇子	27
镜头	30
爱	29
爽	17
爸	16
爹	17
欲滴	30
甜美	25
行星	29
屠杀者	22
记者	25
爚	27
爇	26
爌	21
方面	30
部	28
甜食	25
从来不	12
beat	25
美满	29
bear	14800000
法	14500000
都	29
事事	19
考查	29
招法	24
泡	22
波	21
注	28
佳美	29
郁	777000
乐趣	30
泰	29
national	29
神态	9
雅趣	24
餇	25
一同	29
固有	26
胆力	29
匮	27
楷模	25
区	28
医	30
匹	20
匀	28
非同步传输模式	19
院长	28
灵敏	28
伊人	29
溪涧	21
laugh	16
街头	15
T裇	28
将要	26
限制	25
果然	16
娴雅	29
运道	30
标致	27
黑夜	24
病员	30
益	30
装	28
凶险	30
星期	26
亲身	25
前半天	15
舞会	24
体裁	27
裨	29
卷饼	6
没什么	27
上午	29
饭食	19
纵向	27
教条	27
center	436000000
有夏	27
欢迎光临	30
合当	21
thought	22
有够	27
技术	26
部落	28
耸	28
耿	28
坚定	30
风调	29
正义	25
而	21
一次	24
老	26
坐椅	28
地牢	27
端然	30
钧	27
耗	27
smart	29
活活	25
场地	30
like	19
success	28300000
亚美利加	25
简报	30
热门	29
簏	30
生辰	28
alive	19
皎厉	24
嫣然	27
孤单	25
逗人喜爱	28
峥嵘	21
钉	30
饥饿	30
簻	28
校区	30
假日	29
pepper	20
noise	25
桃红	27
黉	29
黎	21
称谓	14
黓	18
噪音	27
黑	26
黕	28
worthy	22
默	20
黝	21
欸	19
about	29
欼	22
欲	24
鉆	29
次	19
欣	30
欢	22
之内	30
恩惠	21
存货	24
欲望	18
痴	17
脊背	22
俏皮	28
恩情	14
加国	17
风度	25
馔	18
ivory	8370000
馗	29
bus	14800000
brand	24
英俊	16
but	24
静寂	21
扣	22
馆	29
馃	12
馈	30
bug	25
打	22
dangerous	21
画儿	24
扃	27
所	27
扇	18
手	18100000
威显	-1
总算	26
自尊	30
才	19
mask	18
东北	27
农庄	29
然则	20
制作商	28
闲话	27
色相	27
姚	11
姗	28
委	27
始	25
泥土	22
麻力	26
管他的	16
姹	28
姸	27
姿	21
老虎	833000
姱	30
姬	21
姣	26
煜煜	9
姤	28
落花生	21
神采	28
集镇	29
不一会	27
dynasty	10
sleep	26
广播和未知服务器	29
hate	25
信笺	30
pride	25
阒寂	21
risk	26
上半天	20
老脸	21
山寨机	4
务	26
萧然	21
劼	27
势	27
every	23
劲	26
school	29
队长	18
线上	29
功	20
力	27
劖	28
晶明	28
头衔	24
曾经	21
bicycle	24
踉	29
楼宇	30
nail	10100000
street	29
相似	25
blue	29
踧	24
周五	26
白天	26
迟缓	23
没	24
studio	28300000
音乐会	26
最初	22
破晓	25
不一定	28
狂放	25
